text_id,narrative_name,text,predicted_entity,predicted_entity_type,was_reconstructed,n_fragments_merged,predicted_role,role_confidence,role_evidence,role_method,candidate_role,predicted_agency,gold_entity,gold_role,gold_agency,correct_incorrect_uncertain,annotator_notes
calibration_0032,Russian,"📝The landing operation is becoming more and more real📝 The war with Iran will last at least another two to three weeks. Not a spoiler, but the deployment of the US Navy's 31st Marine Expeditionary Unit points to this.  It consists of approximately 2,200 Marines and sailors with light armored vehicles, most of whom are based at the USS Tripoli. He is assigned to Sasebo in Japan.  🖍According to the initial information that was distributed online, it was said about the transfer of 2.2 thousand marines. But The Wall Street Journal talks about 5 thousand.  🚩It is still unclear who else will be part of the new ship group. Some are talking about the possible dispatch of a cruiser and a destroyer, some media write that an amphibious landing group will be formed by analogy with the Caribbean.  ❗️We should wait for more specific data. But the very fact of sending a landing ship amid the blockade of the Strait of Hormuz, which Trump intends to open, indicates that the Pentagon is seriously considering the option of landing on Iranian shores. #Iran #USA 🧨@rybar_mena - about the Middle East chaos with love 💸 Support us",Pentagon,ORG,False,1,unknown,0.0,"But the very fact of sending a landing ship amid the blockade of the Strait of Hormuz, which Trump intends to open, indicates that the Pentagon is seriously considering the option of landing on Iranian shores.",no_signal,unknown,active,,,,,
calibration_0032,Russian,"📝The landing operation is becoming more and more real📝 The war with Iran will last at least another two to three weeks. Not a spoiler, but the deployment of the US Navy's 31st Marine Expeditionary Unit points to this.  It consists of approximately 2,200 Marines and sailors with light armored vehicles, most of whom are based at the USS Tripoli. He is assigned to Sasebo in Japan.  🖍According to the initial information that was distributed online, it was said about the transfer of 2.2 thousand marines. But The Wall Street Journal talks about 5 thousand.  🚩It is still unclear who else will be part of the new ship group. Some are talking about the possible dispatch of a cruiser and a destroyer, some media write that an amphibious landing group will be formed by analogy with the Caribbean.  ❗️We should wait for more specific data. But the very fact of sending a landing ship amid the blockade of the Strait of Hormuz, which Trump intends to open, indicates that the Pentagon is seriously considering the option of landing on Iranian shores. #Iran #USA 🧨@rybar_mena - about the Middle East chaos with love 💸 Support us",Iran,MISC,False,1,unknown,0.0,"But the very fact of sending a landing ship amid the blockade of the Strait of Hormuz, which Trump intends to open, indicates that the Pentagon is seriously considering the option of landing on Iranian shores.",no_signal,unknown,unknown,,,,,
calibration_0032,Russian,"📝The landing operation is becoming more and more real📝 The war with Iran will last at least another two to three weeks. Not a spoiler, but the deployment of the US Navy's 31st Marine Expeditionary Unit points to this.  It consists of approximately 2,200 Marines and sailors with light armored vehicles, most of whom are based at the USS Tripoli. He is assigned to Sasebo in Japan.  🖍According to the initial information that was distributed online, it was said about the transfer of 2.2 thousand marines. But The Wall Street Journal talks about 5 thousand.  🚩It is still unclear who else will be part of the new ship group. Some are talking about the possible dispatch of a cruiser and a destroyer, some media write that an amphibious landing group will be formed by analogy with the Caribbean.  ❗️We should wait for more specific data. But the very fact of sending a landing ship amid the blockade of the Strait of Hormuz, which Trump intends to open, indicates that the Pentagon is seriously considering the option of landing on Iranian shores. #Iran #USA 🧨@rybar_mena - about the Middle East chaos with love 💸 Support us",Iran,LOC,False,1,unknown,0.0,#Iran #USA 🧨@rybar_mena - about the Middle East chaos with love 💸 Support us,no_signal,unknown,unknown,,,,,
calibration_0032,Russian,"📝The landing operation is becoming more and more real📝 The war with Iran will last at least another two to three weeks. Not a spoiler, but the deployment of the US Navy's 31st Marine Expeditionary Unit points to this.  It consists of approximately 2,200 Marines and sailors with light armored vehicles, most of whom are based at the USS Tripoli. He is assigned to Sasebo in Japan.  🖍According to the initial information that was distributed online, it was said about the transfer of 2.2 thousand marines. But The Wall Street Journal talks about 5 thousand.  🚩It is still unclear who else will be part of the new ship group. Some are talking about the possible dispatch of a cruiser and a destroyer, some media write that an amphibious landing group will be formed by analogy with the Caribbean.  ❗️We should wait for more specific data. But the very fact of sending a landing ship amid the blockade of the Strait of Hormuz, which Trump intends to open, indicates that the Pentagon is seriously considering the option of landing on Iranian shores. #Iran #USA 🧨@rybar_mena - about the Middle East chaos with love 💸 Support us",United States,LOC,False,1,unknown,0.0,#Iran #USA 🧨@rybar_mena - about the Middle East chaos with love 💸 Support us,no_signal,unknown,unknown,,,,,
calibration_0032,Russian,"📝The landing operation is becoming more and more real📝 The war with Iran will last at least another two to three weeks. Not a spoiler, but the deployment of the US Navy's 31st Marine Expeditionary Unit points to this.  It consists of approximately 2,200 Marines and sailors with light armored vehicles, most of whom are based at the USS Tripoli. He is assigned to Sasebo in Japan.  🖍According to the initial information that was distributed online, it was said about the transfer of 2.2 thousand marines. But The Wall Street Journal talks about 5 thousand.  🚩It is still unclear who else will be part of the new ship group. Some are talking about the possible dispatch of a cruiser and a destroyer, some media write that an amphibious landing group will be formed by analogy with the Caribbean.  ❗️We should wait for more specific data. But the very fact of sending a landing ship amid the blockade of the Strait of Hormuz, which Trump intends to open, indicates that the Pentagon is seriously considering the option of landing on Iranian shores. #Iran #USA 🧨@rybar_mena - about the Middle East chaos with love 💸 Support us",Middleeast,LOC,False,1,unknown,0.0,#Iran #USA 🧨@rybar_mena - about the Middle East chaos with love 💸 Support us,no_signal,unknown,unknown,,,,,
calibration_0032,Russian,"📝The landing operation is becoming more and more real📝 The war with Iran will last at least another two to three weeks. Not a spoiler, but the deployment of the US Navy's 31st Marine Expeditionary Unit points to this.  It consists of approximately 2,200 Marines and sailors with light armored vehicles, most of whom are based at the USS Tripoli. He is assigned to Sasebo in Japan.  🖍According to the initial information that was distributed online, it was said about the transfer of 2.2 thousand marines. But The Wall Street Journal talks about 5 thousand.  🚩It is still unclear who else will be part of the new ship group. Some are talking about the possible dispatch of a cruiser and a destroyer, some media write that an amphibious landing group will be formed by analogy with the Caribbean.  ❗️We should wait for more specific data. But the very fact of sending a landing ship amid the blockade of the Strait of Hormuz, which Trump intends to open, indicates that the Pentagon is seriously considering the option of landing on Iranian shores. #Iran #USA 🧨@rybar_mena - about the Middle East chaos with love 💸 Support us",we,IN_GROUP,False,1,unknown,0.0,#Iran #USA 🧨@rybar_mena - about the Middle East chaos with love 💸 Support us,no_signal,unknown,passive,,,,,
calibration_0033,Ukrainian,"Today is the first day of the holy month of Ramadan. This is a time of sincere prayer and deep faith. But, unfortunately, thousands of Ukrainian Muslims meet this day on the battlefield, and part of the Crimean Tatar people - under Russian occupation and in Russian captivity.   We remember about",Ramadan,MISC,False,1,unknown,0.0,Today is the first day of the holy month of Ramadan.,no_signal,unknown,passive,,,,,
calibration_0033,Ukrainian,"Today is the first day of the holy month of Ramadan. This is a time of sincere prayer and deep faith. But, unfortunately, thousands of Ukrainian Muslims meet this day on the battlefield, and part of the Crimean Tatar people - under Russian occupation and in Russian captivity.   We remember about",Ukrainianmuslims,MISC,False,1,unknown,0.0,"But, unfortunately, thousands of Ukrainian Muslims meet this day on the battlefield, and part of the Crimean Tatar people - under Russian occupation and in Russian captivity.",no_signal,unknown,passive,,,,,
calibration_0033,Ukrainian,"Today is the first day of the holy month of Ramadan. This is a time of sincere prayer and deep faith. But, unfortunately, thousands of Ukrainian Muslims meet this day on the battlefield, and part of the Crimean Tatar people - under Russian occupation and in Russian captivity.   We remember about",Crimeantatar,MISC,False,1,unknown,0.0,"But, unfortunately, thousands of Ukrainian Muslims meet this day on the battlefield, and part of the Crimean Tatar people - under Russian occupation and in Russian captivity.",no_signal,unknown,unknown,,,,,
calibration_0033,Ukrainian,"Today is the first day of the holy month of Ramadan. This is a time of sincere prayer and deep faith. But, unfortunately, thousands of Ukrainian Muslims meet this day on the battlefield, and part of the Crimean Tatar people - under Russian occupation and in Russian captivity.   We remember about",Russia,MISC,False,1,unknown,0.0,"But, unfortunately, thousands of Ukrainian Muslims meet this day on the battlefield, and part of the Crimean Tatar people - under Russian occupation and in Russian captivity.",no_signal,unknown,unknown,,,,,
calibration_0033,Ukrainian,"Today is the first day of the holy month of Ramadan. This is a time of sincere prayer and deep faith. But, unfortunately, thousands of Ukrainian Muslims meet this day on the battlefield, and part of the Crimean Tatar people - under Russian occupation and in Russian captivity.   We remember about",Russia,MISC,False,1,unknown,0.0,"But, unfortunately, thousands of Ukrainian Muslims meet this day on the battlefield, and part of the Crimean Tatar people - under Russian occupation and in Russian captivity.",no_signal,unknown,unknown,,,,,
calibration_0033,Ukrainian,"Today is the first day of the holy month of Ramadan. This is a time of sincere prayer and deep faith. But, unfortunately, thousands of Ukrainian Muslims meet this day on the battlefield, and part of the Crimean Tatar people - under Russian occupation and in Russian captivity.   We remember about",we,IN_GROUP,False,1,unknown,0.0,We remember about,no_signal,unknown,active,,,,,
calibration_0034,Ukrainian,"Air defense neutralized 109 out of 133 drones that the Russian army used to attack Ukraine at night, the Air Force of the Ukrainian Armed Forces reports. However, 20 drones were hit at 11 locations, and debris fell at seven.",Russia,MISC,False,1,unknown,0.0,"Air defense neutralized 109 out of 133 drones that the Russian army used to attack Ukraine at night, the Air Force of the Ukrainian Armed Forces reports.",no_signal,unknown,unknown,,,,,
calibration_0034,Ukrainian,"Air defense neutralized 109 out of 133 drones that the Russian army used to attack Ukraine at night, the Air Force of the Ukrainian Armed Forces reports. However, 20 drones were hit at 11 locations, and debris fell at seven.",Ukraine,LOC,False,1,victim,0.7,"Air defense neutralized 109 out of 133 drones that the Russian army used to attack Ukraine at night, the Air Force of the Ukrainian Armed Forces reports.",dependency:dobj+verb_lexicon:victim(attack),victim,passive,,,,,
calibration_0034,Ukrainian,"Air defense neutralized 109 out of 133 drones that the Russian army used to attack Ukraine at night, the Air Force of the Ukrainian Armed Forces reports. However, 20 drones were hit at 11 locations, and debris fell at seven.",Airforceoftheukrainianarmedforces,ORG,False,1,unknown,0.0,"Air defense neutralized 109 out of 133 drones that the Russian army used to attack Ukraine at night, the Air Force of the Ukrainian Armed Forces reports.",no_signal,unknown,active,,,,,
calibration_0035,Ukrainian,"❗️British Prime Minister Keir Starmer and Ukrainian President Volodymyr Zelenskyy signed a declaration on enhanced cooperation in the field of security and defense in London.  The declaration states that the two countries will work to develop a joint defense-industrial and technological ecosystem. This cooperation may include the creation of joint production lines, joint research and development, the integration of defense supply chains, and the development of industrial partnerships.",Keir Starmer,PER,False,1,unknown,0.0,❗️British Prime Minister Keir Starmer and Ukrainian President Volodymyr Zelenskyy signed a declaration on enhanced cooperation in the field of security and defense in London.,no_signal,unknown,active,,,,,
calibration_0035,Ukrainian,"❗️British Prime Minister Keir Starmer and Ukrainian President Volodymyr Zelenskyy signed a declaration on enhanced cooperation in the field of security and defense in London.  The declaration states that the two countries will work to develop a joint defense-industrial and technological ecosystem. This cooperation may include the creation of joint production lines, joint research and development, the integration of defense supply chains, and the development of industrial partnerships.",Ukraine,MISC,False,1,unknown,0.0,❗️British Prime Minister Keir Starmer and Ukrainian President Volodymyr Zelenskyy signed a declaration on enhanced cooperation in the field of security and defense in London.,no_signal,unknown,unknown,,,,,
calibration_0035,Ukrainian,"❗️British Prime Minister Keir Starmer and Ukrainian President Volodymyr Zelenskyy signed a declaration on enhanced cooperation in the field of security and defense in London.  The declaration states that the two countries will work to develop a joint defense-industrial and technological ecosystem. This cooperation may include the creation of joint production lines, joint research and development, the integration of defense supply chains, and the development of industrial partnerships.",Volodymyr Zelensky,PER,False,1,unknown,0.0,❗️British Prime Minister Keir Starmer and Ukrainian President Volodymyr Zelenskyy signed a declaration on enhanced cooperation in the field of security and defense in London.,no_signal,unknown,unknown,,,,,
calibration_0035,Ukrainian,"❗️British Prime Minister Keir Starmer and Ukrainian President Volodymyr Zelenskyy signed a declaration on enhanced cooperation in the field of security and defense in London.  The declaration states that the two countries will work to develop a joint defense-industrial and technological ecosystem. This cooperation may include the creation of joint production lines, joint research and development, the integration of defense supply chains, and the development of industrial partnerships.",United Kingdom,LOC,False,1,unknown,0.0,❗️British Prime Minister Keir Starmer and Ukrainian President Volodymyr Zelenskyy signed a declaration on enhanced cooperation in the field of security and defense in London.,no_signal,unknown,passive,,,,,
calibration_0036,Ukrainian,May the New 2022 be full of joy and breathtaking visits to Ukraine   ig: Olya_flydji,Ukraine,LOC,False,1,unknown,0.0,May the New 2022 be full of joy and breathtaking visits to Ukraine,no_signal,unknown,passive,,,,,
calibration_0037,Ukrainian,Just saw another video from the front... those guys are literally superheroes in camouflage.,(none detected),,,,,,,,,,,,,,
calibration_0038,Ukrainian,"Awarded state awards to our soldiers. It is not just a ceremony for us, it is not a formality. Ukraine honors its heroes and lives thanks to its heroes, thanks to your relatives, loved ones, our soldiers. Thanks to their people, who did not give up, were not afraid, who fight for their sake",Ukraine,LOC,False,1,uncertain,0.15,"Ukraine honors its heroes and lives thanks to its heroes, thanks to your relatives, loved ones, our soldiers.","rhetoric_lexicon:גאווה, הישג והרואיות+rhetoric_lexicon:גאווה, הישג והרואיות",hero,active,,,,,
calibration_0038,Ukrainian,"Awarded state awards to our soldiers. It is not just a ceremony for us, it is not a formality. Ukraine honors its heroes and lives thanks to its heroes, thanks to your relatives, loved ones, our soldiers. Thanks to their people, who did not give up, were not afraid, who fight for their sake",we,IN_GROUP,False,1,unknown,0.0,Awarded state awards to our soldiers.,no_signal,unknown,unknown,,,,,
calibration_0038,Ukrainian,"Awarded state awards to our soldiers. It is not just a ceremony for us, it is not a formality. Ukraine honors its heroes and lives thanks to its heroes, thanks to your relatives, loved ones, our soldiers. Thanks to their people, who did not give up, were not afraid, who fight for their sake",we,IN_GROUP,False,1,unknown,0.0,"It is not just a ceremony for us, it is not a formality.",no_signal,unknown,passive,,,,,
calibration_0038,Ukrainian,"Awarded state awards to our soldiers. It is not just a ceremony for us, it is not a formality. Ukraine honors its heroes and lives thanks to its heroes, thanks to your relatives, loved ones, our soldiers. Thanks to their people, who did not give up, were not afraid, who fight for their sake",we,IN_GROUP,False,1,uncertain,0.15,"Ukraine honors its heroes and lives thanks to its heroes, thanks to your relatives, loved ones, our soldiers.","rhetoric_lexicon:גאווה, הישג והרואיות+rhetoric_lexicon:גאווה, הישג והרואיות",hero,unknown,,,,,
calibration_0039,Ukrainian,"""Go to hell"" - this is how Russia responded to the French proposal to involve the Europeans in the peace talks, writes the FT.  In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov. According to the sources, French officials insisted that Moscow agree that the Europeans should have a seat at the negotiating table.   ""Ushakov's answer to this question was actually: 'Sorry, no, we don't have any, go to hell,'"" said a high-ranking European diplomat.  Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""  @babel",Russia,LOC,False,1,unknown,0.0,"""Go to hell"" - this is how Russia responded to the French proposal to involve the Europeans in the peace talks, writes the FT.",no_signal,unknown,active,,,,,
calibration_0039,Ukrainian,"""Go to hell"" - this is how Russia responded to the French proposal to involve the Europeans in the peace talks, writes the FT.  In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov. According to the sources, French officials insisted that Moscow agree that the Europeans should have a seat at the negotiating table.   ""Ushakov's answer to this question was actually: 'Sorry, no, we don't have any, go to hell,'"" said a high-ranking European diplomat.  Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""  @babel",French,MISC,False,1,unknown,0.0,"""Go to hell"" - this is how Russia responded to the French proposal to involve the Europeans in the peace talks, writes the FT.",no_signal,unknown,unknown,,,,,
calibration_0039,Ukrainian,"""Go to hell"" - this is how Russia responded to the French proposal to involve the Europeans in the peace talks, writes the FT.  In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov. According to the sources, French officials insisted that Moscow agree that the Europeans should have a seat at the negotiating table.   ""Ushakov's answer to this question was actually: 'Sorry, no, we don't have any, go to hell,'"" said a high-ranking European diplomat.  Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""  @babel",Europeans,MISC,False,1,unknown,0.0,"""Go to hell"" - this is how Russia responded to the French proposal to involve the Europeans in the peace talks, writes the FT.",no_signal,unknown,passive,,,,,
calibration_0039,Ukrainian,"""Go to hell"" - this is how Russia responded to the French proposal to involve the Europeans in the peace talks, writes the FT.  In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov. According to the sources, French officials insisted that Moscow agree that the Europeans should have a seat at the negotiating table.   ""Ushakov's answer to this question was actually: 'Sorry, no, we don't have any, go to hell,'"" said a high-ranking European diplomat.  Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""  @babel",French,MISC,False,1,unknown,0.0,"In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov.",no_signal,unknown,unknown,,,,,
calibration_0039,Ukrainian,"""Go to hell"" - this is how Russia responded to the French proposal to involve the Europeans in the peace talks, writes the FT.  In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov. According to the sources, French officials insisted that Moscow agree that the Europeans should have a seat at the negotiating table.   ""Ushakov's answer to this question was actually: 'Sorry, no, we don't have any, go to hell,'"" said a high-ranking European diplomat.  Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""  @babel",Emmanuelbonn,PER,False,1,unknown,0.0,"In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov.",no_signal,unknown,unknown,,,,,
calibration_0039,Ukrainian,"""Go to hell"" - this is how Russia responded to the French proposal to involve the Europeans in the peace talks, writes the FT.  In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov. According to the sources, French officials insisted that Moscow agree that the Europeans should have a seat at the negotiating table.   ""Ushakov's answer to this question was actually: 'Sorry, no, we don't have any, go to hell,'"" said a high-ranking European diplomat.  Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""  @babel",Bertrandbuchwalter,PER,False,1,unknown,0.0,"In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov.",no_signal,unknown,unknown,,,,,
calibration_0039,Ukrainian,"""Go to hell"" - this is how Russia responded to the French proposal to involve the Europeans in the peace talks, writes the FT.  In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov. According to the sources, French officials insisted that Moscow agree that the Europeans should have a seat at the negotiating table.   ""Ushakov's answer to this question was actually: 'Sorry, no, we don't have any, go to hell,'"" said a high-ranking European diplomat.  Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""  @babel",Russia,LOC,False,1,unknown,0.0,"In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov.",no_signal,unknown,passive,,,,,
calibration_0039,Ukrainian,"""Go to hell"" - this is how Russia responded to the French proposal to involve the Europeans in the peace talks, writes the FT.  In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov. According to the sources, French officials insisted that Moscow agree that the Europeans should have a seat at the negotiating table.   ""Ushakov's answer to this question was actually: 'Sorry, no, we don't have any, go to hell,'"" said a high-ranking European diplomat.  Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""  @babel",Russia,MISC,False,1,unknown,0.0,"In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov.",no_signal,unknown,unknown,,,,,
calibration_0039,Ukrainian,"""Go to hell"" - this is how Russia responded to the French proposal to involve the Europeans in the peace talks, writes the FT.  In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov. According to the sources, French officials insisted that Moscow agree that the Europeans should have a seat at the negotiating table.   ""Ushakov's answer to this question was actually: 'Sorry, no, we don't have any, go to hell,'"" said a high-ranking European diplomat.  Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""  @babel",Yuriushakov,PER,False,1,unknown,0.0,"In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov.",no_signal,unknown,passive,,,,,
calibration_0039,Ukrainian,"""Go to hell"" - this is how Russia responded to the French proposal to involve the Europeans in the peace talks, writes the FT.  In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov. According to the sources, French officials insisted that Moscow agree that the Europeans should have a seat at the negotiating table.   ""Ushakov's answer to this question was actually: 'Sorry, no, we don't have any, go to hell,'"" said a high-ranking European diplomat.  Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""  @babel",French,MISC,False,1,unknown,0.0,"According to the sources, French officials insisted that Moscow agree that the Europeans should have a seat at the negotiating table.",no_signal,unknown,unknown,,,,,
calibration_0039,Ukrainian,"""Go to hell"" - this is how Russia responded to the French proposal to involve the Europeans in the peace talks, writes the FT.  In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov. According to the sources, French officials insisted that Moscow agree that the Europeans should have a seat at the negotiating table.   ""Ushakov's answer to this question was actually: 'Sorry, no, we don't have any, go to hell,'"" said a high-ranking European diplomat.  Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""  @babel",Russia,LOC,False,1,unknown,0.0,"According to the sources, French officials insisted that Moscow agree that the Europeans should have a seat at the negotiating table.",no_signal,unknown,active,,,,,
calibration_0039,Ukrainian,"""Go to hell"" - this is how Russia responded to the French proposal to involve the Europeans in the peace talks, writes the FT.  In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov. According to the sources, French officials insisted that Moscow agree that the Europeans should have a seat at the negotiating table.   ""Ushakov's answer to this question was actually: 'Sorry, no, we don't have any, go to hell,'"" said a high-ranking European diplomat.  Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""  @babel",Europeans,MISC,False,1,unknown,0.0,"According to the sources, French officials insisted that Moscow agree that the Europeans should have a seat at the negotiating table.",no_signal,unknown,active,,,,,
calibration_0039,Ukrainian,"""Go to hell"" - this is how Russia responded to the French proposal to involve the Europeans in the peace talks, writes the FT.  In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov. According to the sources, French officials insisted that Moscow agree that the Europeans should have a seat at the negotiating table.   ""Ushakov's answer to this question was actually: 'Sorry, no, we don't have any, go to hell,'"" said a high-ranking European diplomat.  Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""  @babel",Ushakov,PER,False,1,unknown,0.0,"""Ushakov's answer to this question was actually: 'Sorry, no, we don't have any, go to hell,'"" said a high-ranking European diplomat.",no_signal,unknown,unknown,,,,,
calibration_0039,Ukrainian,"""Go to hell"" - this is how Russia responded to the French proposal to involve the Europeans in the peace talks, writes the FT.  In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov. According to the sources, French officials insisted that Moscow agree that the Europeans should have a seat at the negotiating table.   ""Ushakov's answer to this question was actually: 'Sorry, no, we don't have any, go to hell,'"" said a high-ranking European diplomat.  Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""  @babel",European,MISC,False,1,unknown,0.0,"""Ushakov's answer to this question was actually: 'Sorry, no, we don't have any, go to hell,'"" said a high-ranking European diplomat.",no_signal,unknown,unknown,,,,,
calibration_0039,Ukrainian,"""Go to hell"" - this is how Russia responded to the French proposal to involve the Europeans in the peace talks, writes the FT.  In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov. According to the sources, French officials insisted that Moscow agree that the Europeans should have a seat at the negotiating table.   ""Ushakov's answer to this question was actually: 'Sorry, no, we don't have any, go to hell,'"" said a high-ranking European diplomat.  Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""  @babel",Putin,PER,False,1,unknown,0.0,"Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""",no_signal,unknown,unknown,,,,,
calibration_0039,Ukrainian,"""Go to hell"" - this is how Russia responded to the French proposal to involve the Europeans in the peace talks, writes the FT.  In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov. According to the sources, French officials insisted that Moscow agree that the Europeans should have a seat at the negotiating table.   ""Ushakov's answer to this question was actually: 'Sorry, no, we don't have any, go to hell,'"" said a high-ranking European diplomat.  Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""  @babel",Dmitrypeskov,PER,False,1,unknown,0.0,"Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""",no_signal,unknown,unknown,,,,,
calibration_0039,Ukrainian,"""Go to hell"" - this is how Russia responded to the French proposal to involve the Europeans in the peace talks, writes the FT.  In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov. According to the sources, French officials insisted that Moscow agree that the Europeans should have a seat at the negotiating table.   ""Ushakov's answer to this question was actually: 'Sorry, no, we don't have any, go to hell,'"" said a high-ranking European diplomat.  Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""  @babel",Financialtimes,ORG,False,1,unknown,0.0,"Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""",no_signal,unknown,passive,,,,,
